job_idx,resume_idx,job_title,resume_id,final_score,skills,experience,education,domain,semantic,label
1620,988,Store Manager,27710853,0.8176515151515151,1.0,1.0,0.75,0.6,0.43434343434343436,1
1620,2196,Store Manager,35483925,0.8173484848484848,1.0,1.0,0.75,0.8,0.23232323232323232,1
1620,1640,Store Manager,17714174,0.8161363636363637,1.0,1.0,0.75,0.6,0.42424242424242425,1
1620,522,Store Manager,80503242,0.8158333333333333,1.0,1.0,0.75,0.8,0.2222222222222222,1
1620,1188,Store Manager,13313917,0.8128030303030302,1.0,1.0,0.75,0.8,0.20202020202020202,1
1620,626,Store Manager,14241621,0.805530303030303,1.0,1.0,0.75,0.6,0.35353535353535354,1
1621,2,Deputy Director/ Deputy Project Manager,33176873,0.8419976076555024,1.0,1.0,0.75,0.9,0.2966507177033493,1
1621,81,Deputy Director/ Deputy Project Manager,24508725,0.8391985645933014,1.0,1.0,0.75,0.8,0.37799043062200954,1
1621,52,Deputy Director/ Deputy Project Manager,72231872,0.8334569377990431,1.0,1.0,0.75,0.8,0.3397129186602871,1
1621,22,Deputy Director/ Deputy Project Manager,25676643,0.8291507177033492,1.0,1.0,0.75,0.8,0.31100478468899523,1
1621,33,Deputy Director/ Deputy Project Manager,57667857,0.81877990430622,1.0,1.0,0.5,1.0,0.291866028708134,1
1621,46,Deputy Director/ Deputy Project Manager,34554248,0.8147966507177034,1.0,1.0,0.75,0.8,0.215311004784689,1
1621,101,Deputy Director/ Deputy Project Manager,28175164,0.8133851674641148,1.0,0.9,0.75,0.9,0.23923444976076555,1
1621,92,Deputy Director/ Deputy Project Manager,23510685,0.8126435406698564,1.0,1.0,0.75,0.8,0.20095693779904306,1
1621,27,Deputy Director/ Deputy Project Manager,29297973,0.809055023923445,1.0,1.0,0.75,0.8,0.17703349282296652,1
1622,2373,Adminsitrative Assistant,29221006,0.865070093457944,1.0,1.0,0.75,1.0,0.35046728971962615,1
1622,96,Adminsitrative Assistant,15575117,0.8601635514018692,1.0,1.0,0.75,1.0,0.3177570093457944,1
1633,1224,Marketing Manager,26167298,0.8630102040816326,1.0,1.0,0.75,1.0,0.336734693877551,1
1633,570,Marketing Manager,29208172,0.8522959183673469,1.0,1.0,0.75,1.0,0.2653061224489796,1
1633,581,Marketing Manager,15423153,0.8268877551020408,1.0,1.0,0.75,0.8,0.29591836734693877,1
1633,2134,Marketing Manager,33072201,0.8268877551020408,1.0,1.0,0.75,0.8,0.29591836734693877,1
1633,2196,Marketing Manager,35483925,0.8177040816326531,1.0,1.0,0.75,0.8,0.23469387755102042,1
1633,522,Marketing Manager,80503242,0.816173469387755,1.0,1.0,0.75,0.8,0.22448979591836735,1
1633,1188,Marketing Manager,13313917,0.8131122448979592,1.0,1.0,0.75,0.8,0.20408163265306123,1
1633,988,Marketing Manager,27710853,0.8076020408163265,1.0,1.0,0.75,0.6,0.3673469387755102,1
1636,250,Store Manager/ Technical Consultant,32959732,0.5117537313432836,0.0,1.0,0.75,1.0,0.3283582089552239,0
1636,1224,Store Manager/ Technical Consultant,26167298,0.5027985074626866,0.0,1.0,0.75,1.0,0.26865671641791045,0
1636,570,Store Manager/ Technical Consultant,29208172,0.5005597014925373,0.0,1.0,0.75,1.0,0.2537313432835821,0
1636,638,Store Manager/ Technical Consultant,22765255,0.4817537313432836,0.0,1.0,0.75,0.8,0.3283582089552239,0
1636,581,Store Manager/ Technical Consultant,15423153,0.47503731343283584,0.0,1.0,0.75,0.8,0.2835820895522388,0
1636,2134,Store Manager/ Technical Consultant,33072201,0.47503731343283584,0.0,1.0,0.75,0.8,0.2835820895522388,0
1636,2341,Store Manager/ Technical Consultant,27715131,0.47503731343283584,0.0,1.0,0.75,0.8,0.2835820895522388,0
1636,522,Store Manager/ Technical Consultant,80503242,0.4727985074626866,0.0,1.0,0.75,0.8,0.26865671641791045,0
1636,650,Store Manager/ Technical Consultant,27375577,0.4727985074626866,0.0,1.0,0.75,0.8,0.26865671641791045,0
1636,676,Store Manager/ Technical Consultant,95382114,0.4727985074626866,0.0,1.0,0.75,0.8,0.26865671641791045,0
1638,182,Jewelry Modelmaker,34317538,0.4769230769230769,0.0,1.0,1.0,0.5,0.34615384615384615,0
1638,290,Jewelry Modelmaker,51639418,0.45961538461538465,0.0,1.0,1.0,0.5,0.23076923076923078,0
1638,958,Jewelry Modelmaker,55712978,0.45961538461538465,0.0,1.0,1.0,0.5,0.23076923076923078,0
1638,2300,Jewelry Modelmaker,25923361,0.45576923076923076,0.0,1.0,1.0,0.5,0.20512820512820512,0
1638,81,Jewelry Modelmaker,24508725,0.4528846153846154,0.0,1.0,0.75,0.5,0.4358974358974359,0
1638,988,Jewelry Modelmaker,27710853,0.4528846153846154,0.0,1.0,0.75,0.5,0.4358974358974359,0
1638,1725,Jewelry Modelmaker,28628090,0.4528846153846154,0.0,1.0,0.75,0.5,0.4358974358974359,0
1638,1691,Jewelry Modelmaker,15139979,0.45096153846153847,0.0,1.0,0.75,0.5,0.4230769230769231,0
1638,681,Jewelry Modelmaker,93988900,0.4471153846153846,0.0,1.0,0.75,0.5,0.3974358974358974,0
1638,22,Jewelry Modelmaker,25676643,0.44519230769230766,0.0,1.0,0.75,0.5,0.38461538461538464,0
1650,22,Training Liaison/ Monitor,25676643,0.8308552631578947,1.0,1.0,0.75,0.8,0.3223684210526316,1
1650,81,Training Liaison/ Monitor,24508725,0.8269078947368421,1.0,1.0,0.75,0.8,0.29605263157894735,1
1650,52,Training Liaison/ Monitor,72231872,0.8229605263157894,1.0,1.0,0.75,0.8,0.26973684210526316,1
1650,46,Training Liaison/ Monitor,34554248,0.8101315789473684,1.0,1.0,0.75,0.8,0.18421052631578946,1
1651,1830,Chief Accountant,21338490,0.85546875,1.0,1.0,0.75,1.0,0.2864583333333333,1
1651,1914,Chief Accountant,26975573,0.84375,1.0,1.0,0.75,0.875,0.3333333333333333,1
1651,1915,Chief Accountant,28298773,0.840625,1.0,1.0,0.75,0.875,0.3125,1
1651,1561,Chief Accountant,66741193,0.83359375,1.0,1.0,0.75,0.875,0.265625,1
1651,1515,Chief Accountant,81677620,0.8312499999999999,1.0,1.0,0.75,0.75,0.375,1
1651,1843,Chief Accountant,53640713,0.8312499999999999,1.0,1.0,0.75,0.75,0.375,1
1651,1912,Chief Accountant,17306905,0.825,1.0,1.0,0.5,1.0,0.3333333333333333,1
1651,1887,Chief Accountant,12065211,0.82109375,1.0,1.0,0.75,0.75,0.3072916666666667,1
1651,1855,Chief Accountant,15363277,0.8203125,1.0,1.0,0.75,0.75,0.3020833333333333,1
1651,1541,Chief Accountant,14181049,0.8195312499999999,1.0,1.0,0.75,0.75,0.296875,1
1671,1127,Software Engineer,24643412,0.48583333333333334,0.0,1.0,0.75,0.8,0.35555555555555557,0
1671,290,Software Engineer,51639418,0.48333333333333334,0.0,1.0,1.0,0.6,0.28888888888888886,0
1671,1799,Software Engineer,10624813,0.4791666666666667,0.0,1.0,0.75,0.8,0.3111111111111111,0
1671,182,Software Engineer,34317538,0.4766666666666667,0.0,1.0,1.0,0.5,0.34444444444444444,0
1671,929,Software Engineer,11813872,0.4725,0.0,1.0,0.75,0.7,0.36666666666666664,0
1671,1195,Software Engineer,22351830,0.46416666666666667,0.0,1.0,0.75,0.6,0.4111111111111111,0
1671,258,Software Engineer,90867631,0.4558333333333333,0.0,1.0,0.75,0.6,0.35555555555555557,0
1671,281,Software Engineer,37242217,0.45416666666666666,0.0,1.0,0.75,0.7,0.24444444444444444,0
1671,2395,Software Engineer,12144825,0.45166666666666666,0.0,1.0,0.5,0.9,0.2777777777777778,0
1671,583,Software Engineer,12546838,0.4508333333333333,0.0,1.0,0.75,0.6,0.32222222222222224,0
1673,1830,Chief Accountant,21338490,0.8552570093457944,1.0,1.0,0.75,1.0,0.2850467289719626,1
1673,1914,Chief Accountant,26975573,0.8393107476635514,1.0,1.0,0.75,0.875,0.3037383177570093,1
1673,1915,Chief Accountant,28298773,0.8344042056074766,1.0,1.0,0.75,0.875,0.27102803738317754,1
1673,1515,Chief Accountant,81677620,0.8296728971962617,1.0,1.0,0.75,0.75,0.3644859813084112,1
1673,1561,Chief Accountant,66741193,0.8273948598130841,1.0,1.0,0.75,0.875,0.22429906542056074,1
1673,1843,Chief Accountant,53640713,0.8268691588785047,1.0,1.0,0.75,0.75,0.34579439252336447,1
1673,1912,Chief Accountant,17306905,0.8219626168224299,1.0,1.0,0.5,1.0,0.3130841121495327,1
1673,1887,Chief Accountant,12065211,0.8205607476635514,1.0,1.0,0.75,0.75,0.3037383177570093,1
1673,1541,Chief Accountant,14181049,0.8163551401869158,1.0,1.0,0.75,0.75,0.2757009345794392,1
1673,1855,Chief Accountant,15363277,0.8142523364485981,1.0,1.0,0.75,0.75,0.2616822429906542,1
1678,2373,Counter-trafficking Programme Associate,29221006,0.4995517928286852,0.0,1.0,0.75,1.0,0.24701195219123506,0
1678,96,Counter-trafficking Programme Associate,15575117,0.49357569721115535,0.0,1.0,0.75,1.0,0.20717131474103587,0
1678,946,Counter-trafficking Programme Associate,20969119,0.46417330677290836,0.0,1.0,0.75,0.8,0.21115537848605578,0
1678,28,Counter-trafficking Programme Associate,18334783,0.4575996015936255,0.0,1.0,0.75,0.8,0.16733067729083664,0
1678,2077,Counter-trafficking Programme Associate,36107065,0.4449302788844621,0.0,1.0,0.75,0.6,0.28286852589641437,0
1678,81,Counter-trafficking Programme Associate,24508725,0.44433266932270915,0.0,1.0,0.75,0.6,0.2788844621513944,0
1678,753,Counter-trafficking Programme Associate,98309114,0.4431374501992032,0.0,1.0,0.75,0.6,0.27091633466135456,0
1678,1691,Counter-trafficking Programme Associate,15139979,0.4419422310756972,0.0,1.0,0.75,0.6,0.26294820717131473,0
1678,2374,Counter-trafficking Programme Associate,23761385,0.44074701195219124,0.0,1.0,0.75,0.6,0.2549800796812749,0
1678,2113,Counter-trafficking Programme Associate,36671891,0.4392231075697211,0.0,1.0,0.5,0.8,0.2948207171314741,0
1695,2373,Regional Representative,29221006,0.8620145631067961,1.0,1.0,0.75,1.0,0.3300970873786408,1
1700,182,Sales Person,34317538,0.8215189873417721,1.0,1.0,1.0,0.5,0.310126582278481,1
1701,182,Marketing Specialist,34317538,0.814375,1.0,1.0,1.0,0.5,0.2625,1
1711,1830,Chief Accountant,21338490,0.8378846153846153,1.0,1.0,0.75,1.0,0.16923076923076924,1
1711,1561,Chief Accountant,66741193,0.8306730769230769,1.0,1.0,0.75,0.875,0.24615384615384617,1
1711,1915,Chief Accountant,28298773,0.8306730769230769,1.0,1.0,0.75,0.875,0.24615384615384617,1
1711,1914,Chief Accountant,26975573,0.8283653846153846,1.0,1.0,0.75,0.875,0.23076923076923078,1
1711,1912,Chief Accountant,17306905,0.8211538461538461,1.0,1.0,0.5,1.0,0.3076923076923077,1
1711,1515,Chief Accountant,81677620,0.8188461538461538,1.0,1.0,0.75,0.75,0.2923076923076923,1
1711,1843,Chief Accountant,53640713,0.8188461538461538,1.0,1.0,0.75,0.75,0.2923076923076923,1
1711,1887,Chief Accountant,12065211,0.8142307692307692,1.0,1.0,0.75,0.75,0.26153846153846155,1
1711,2157,Chief Accountant,29093426,0.8119230769230769,1.0,1.0,0.75,0.75,0.24615384615384617,1
1711,2165,Chief Accountant,13982572,0.8119230769230769,1.0,1.0,0.75,0.75,0.24615384615384617,1
1726,182,Data Miner,34317538,0.8359375,1.0,1.0,1.0,0.5,0.40625,1
1726,309,Data Miner,16186411,0.8175,1.0,0.8,0.75,0.8,0.5,1
1734,81,Resource/ Software Development Director,24508725,0.8455681818181818,1.0,1.0,0.75,0.8,0.42045454545454547,1
1734,2,Resource/ Software Development Director,33176873,0.8452272727272727,1.0,1.0,0.75,0.9,0.3181818181818182,1
1734,22,Resource/ Software Development Director,25676643,0.8396022727272727,1.0,1.0,0.75,0.8,0.3806818181818182,1
1734,52,Resource/ Software Development Director,72231872,0.8285227272727272,1.0,1.0,0.75,0.8,0.3068181818181818,1
1734,101,Resource/ Software Development Director,28175164,0.8184090909090909,1.0,0.9,0.75,0.9,0.2727272727272727,1
1734,33,Resource/ Software Development Director,57667857,0.8176136363636364,1.0,1.0,0.5,1.0,0.2840909090909091,1
1734,46,Resource/ Software Development Director,34554248,0.8148863636363636,1.0,1.0,0.75,0.8,0.2159090909090909,1
1734,92,Resource/ Software Development Director,23510685,0.8140340909090908,1.0,1.0,0.75,0.8,0.21022727272727273,1
1734,87,Resource/ Software Development Director,19179079,0.8114772727272727,1.0,1.0,0.5,0.8,0.4431818181818182,1
1734,27,Resource/ Software Development Director,29297973,0.807215909090909,1.0,1.0,0.75,0.8,0.16477272727272727,1
1736,1127,Motion Graphics Designer,24643412,0.46815573770491803,0.0,1.0,0.75,0.8,0.23770491803278687,0
1736,1799,Motion Graphics Designer,10624813,0.46815573770491803,0.0,1.0,0.75,0.8,0.23770491803278687,0
1736,182,Motion Graphics Designer,34317538,0.4680327868852459,0.0,1.0,1.0,0.5,0.28688524590163933,0
1736,290,Motion Graphics Designer,51639418,0.4609016393442623,0.0,1.0,1.0,0.6,0.13934426229508196,0
1736,929,Motion Graphics Designer,11813872,0.45684426229508196,0.0,1.0,0.75,0.7,0.26229508196721313,0
1736,281,Motion Graphics Designer,37242217,0.4482377049180328,0.0,1.0,0.75,0.7,0.20491803278688525,0
1736,258,Motion Graphics Designer,90867631,0.4369262295081967,0.0,1.0,0.75,0.6,0.22950819672131148,0
1736,583,Motion Graphics Designer,12546838,0.4369262295081967,0.0,1.0,0.75,0.6,0.22950819672131148,0
1736,2395,Motion Graphics Designer,12144825,0.43336065573770494,0.0,1.0,0.5,0.9,0.1557377049180328,0
1736,1238,Motion Graphics Designer,26341987,0.4329918032786885,0.0,1.0,0.75,0.5,0.30327868852459017,0
1737,1127,Graphic Designer (Web/Print),24643412,0.4689285714285714,0.0,1.0,0.75,0.8,0.24285714285714285,0
1737,182,Graphic Designer (Web/Print),34317538,0.4667857142857143,0.0,1.0,1.0,0.5,0.2785714285714286,0
1737,1799,Graphic Designer (Web/Print),10624813,0.46678571428571425,0.0,1.0,0.75,0.8,0.22857142857142856,0
1737,290,Graphic Designer (Web/Print),51639418,0.4614285714285714,0.0,1.0,1.0,0.6,0.14285714285714285,0
1737,929,Graphic Designer (Web/Print),11813872,0.45607142857142857,0.0,1.0,0.75,0.7,0.2571428571428571,0
1737,281,Graphic Designer (Web/Print),37242217,0.455,0.0,1.0,0.75,0.7,0.25,0
1737,258,Graphic Designer (Web/Print),90867631,0.44107142857142856,0.0,1.0,0.75,0.6,0.2571428571428571,0
1737,2395,Graphic Designer (Web/Print),12144825,0.44,0.0,1.0,0.5,0.9,0.2,0
1737,583,Graphic Designer (Web/Print),12546838,0.43785714285714283,0.0,1.0,0.75,0.6,0.2357142857142857,0
1737,229,Graphic Designer (Web/Print),36434348,0.4357142857142857,0.0,1.0,0.75,0.6,0.22142857142857142,0
1738,2300,Assistant to the Editor,25923361,0.8118852459016394,1.0,1.0,1.0,0.5,0.2459016393442623,1
1741,1224,Sales Associates,26167298,0.8643518518518518,1.0,1.0,0.75,1.0,0.345679012345679,1
1741,570,Sales Associates,29208172,0.8550925925925925,1.0,1.0,0.75,1.0,0.2839506172839506,1
1741,581,Sales Associates,15423153,0.8399074074074073,1.0,1.0,0.75,0.8,0.38271604938271603,1
1741,2134,Sales Associates,33072201,0.8380555555555556,1.0,1.0,0.75,0.8,0.37037037037037035,1
1741,2196,Sales Associates,35483925,0.8269444444444444,1.0,1.0,0.75,0.8,0.2962962962962963,1
1741,522,Sales Associates,80503242,0.8158333333333333,1.0,1.0,0.75,0.8,0.2222222222222222,1
1741,1188,Sales Associates,13313917,0.8158333333333333,1.0,1.0,0.75,0.8,0.2222222222222222,1
1741,1640,Sales Associates,17714174,0.8117592592592592,1.0,1.0,0.75,0.6,0.3950617283950617,1
1741,946,Sales Associates,20969119,0.8080555555555555,1.0,1.0,0.75,0.6,0.37037037037037035,1
1741,988,Sales Associates,27710853,0.8080555555555555,1.0,1.0,0.75,0.6,0.37037037037037035,1
1755,1830,General Manager,21338490,0.8414237668161435,1.0,1.0,0.75,1.0,0.19282511210762332,1
1755,1914,General Manager,26975573,0.8307455156950673,1.0,1.0,0.75,0.875,0.24663677130044842,1
1755,1561,General Manager,66741193,0.8246917040358744,1.0,1.0,0.75,0.875,0.2062780269058296,1
1755,1915,General Manager,28298773,0.8206558295964126,1.0,1.0,0.75,0.875,0.17937219730941703,1
1755,1541,General Manager,14181049,0.8167040358744394,1.0,1.0,0.75,0.75,0.27802690582959644,1
1755,1515,General Manager,81677620,0.8133408071748879,1.0,1.0,0.75,0.75,0.2556053811659193,1
1755,1843,General Manager,53640713,0.8126681614349776,1.0,1.0,0.75,0.75,0.25112107623318386,1
1755,1855,General Manager,15363277,0.8126681614349776,1.0,1.0,0.75,0.75,0.25112107623318386,1
1755,1912,General Manager,17306905,0.8106502242152466,1.0,1.0,0.5,1.0,0.23766816143497757,1
1755,2165,General Manager,13982572,0.807286995515695,1.0,1.0,0.75,0.75,0.21524663677130046,1
1756,2,Social Worker,33176873,0.4880737704918033,0.0,1.0,0.75,0.9,0.27049180327868855,0
1756,69,Social Worker,80162314,0.48315573770491804,0.0,1.0,0.75,0.9,0.23770491803278687,0
1756,81,Social Worker,24508725,0.4767622950819672,0.0,1.0,0.75,0.8,0.29508196721311475,0
1756,33,Social Worker,57667857,0.47295081967213115,0.0,1.0,0.5,1.0,0.319672131147541,0
1756,22,Social Worker,25676643,0.471844262295082,0.0,1.0,0.75,0.8,0.26229508196721313,0
1756,1246,Social Worker,13343786,0.46815573770491803,0.0,1.0,0.75,0.8,0.23770491803278687,0
1756,52,Social Worker,72231872,0.4656967213114754,0.0,1.0,0.75,0.8,0.22131147540983606,0
1756,92,Social Worker,23510685,0.4632377049180328,0.0,1.0,0.75,0.8,0.20491803278688525,0
1756,27,Social Worker,29297973,0.45954918032786884,0.0,1.0,0.75,0.8,0.18032786885245902,0
1756,46,Social Worker,34554248,0.45954918032786884,0.0,1.0,0.75,0.8,0.18032786885245902,0
1759,570,Sales Agent,29208172,0.8530882352941176,1.0,1.0,0.75,1.0,0.27058823529411763,1
1759,1224,Sales Agent,26167298,0.8460294117647058,1.0,1.0,0.75,1.0,0.2235294117647059,1
1759,2134,Sales Agent,33072201,0.8266176470588235,1.0,1.0,0.75,0.8,0.29411764705882354,1
1759,581,Sales Agent,15423153,0.8230882352941176,1.0,1.0,0.75,0.8,0.27058823529411763,1
1759,522,Sales Agent,80503242,0.8160294117647059,1.0,1.0,0.75,0.8,0.2235294117647059,1
1759,1188,Sales Agent,13313917,0.8160294117647059,1.0,1.0,0.75,0.8,0.2235294117647059,1
1759,2196,Sales Agent,35483925,0.8142647058823529,1.0,1.0,0.75,0.8,0.21176470588235294,1
1759,988,Sales Agent,27710853,0.8125,1.0,1.0,0.75,0.6,0.4,1
1761,1578,Chief Accountant,98513424,0.815,1.0,1.0,0.75,0.75,0.26666666666666666,1
1761,1580,Chief Accountant,24833063,0.81125,1.0,1.0,0.5,0.875,0.36666666666666664,1
1761,2373,Chief Accountant,29221006,0.80625,1.0,1.0,0.75,0.625,0.3333333333333333,1
1782,182,Software Developer,34317538,0.8244845360824742,1.0,1.0,1.0,0.5,0.32989690721649484,1
1795,1541,Chief Accountant,14181049,0.8072222222222222,1.0,1.0,0.75,0.75,0.21481481481481482,1
1803,1127,.NET Solution Developer/ Project Manager,24643412,0.8309375,1.0,1.0,0.75,0.8,0.3229166666666667,1
1803,290,.NET Solution Developer/ Project Manager,51639418,0.830625,1.0,1.0,1.0,0.6,0.2708333333333333,1
1803,182,.NET Solution Developer/ Project Manager,34317538,0.825,1.0,1.0,1.0,0.5,0.3333333333333333,1
1803,1799,.NET Solution Developer/ Project Manager,10624813,0.8215625,1.0,1.0,0.75,0.8,0.2604166666666667,1
1803,281,.NET Solution Developer/ Project Manager,37242217,0.8065625,1.0,1.0,0.75,0.7,0.2604166666666667,1
1805,1830,Commercial Director,21338490,0.49166666666666664,0.0,1.0,0.75,1.0,0.19444444444444445,0
1805,1914,Commercial Director,26975573,0.48055555555555557,0.0,1.0,0.75,0.875,0.24537037037037038,0
1805,1915,Commercial Director,28298773,0.4736111111111111,0.0,1.0,0.75,0.875,0.19907407407407407,0
1805,1561,Commercial Director,66741193,0.47291666666666665,0.0,1.0,0.75,0.875,0.19444444444444445,0
1805,1515,Commercial Director,81677620,0.47152777777777777,0.0,1.0,0.75,0.75,0.3101851851851852,0
1805,1843,Commercial Director,53640713,0.4666666666666667,0.0,1.0,0.75,0.75,0.2777777777777778,0
1805,1855,Commercial Director,15363277,0.46388888888888885,0.0,1.0,0.75,0.75,0.25925925925925924,0
1805,1536,Commercial Director,15011085,0.46319444444444446,0.0,1.0,0.75,0.75,0.25462962962962965,0
1805,1912,Commercial Director,17306905,0.46319444444444446,0.0,1.0,0.5,1.0,0.25462962962962965,0
1805,1557,Commercial Director,38907798,0.4611111111111111,0.0,1.0,0.75,0.75,0.24074074074074073,0
1806,96,Press Secretary,15575117,0.8694999999999999,1.0,1.0,0.75,1.0,0.38,1
1806,2373,Press Secretary,29221006,0.8694999999999999,1.0,1.0,0.75,1.0,0.38,1
1806,28,Press Secretary,18334783,0.8185,1.0,1.0,0.75,0.8,0.24,1
1806,946,Press Secretary,20969119,0.8155,1.0,1.0,0.75,0.8,0.22,1
1806,81,Press Secretary,24508725,0.8065,1.0,1.0,0.75,0.6,0.36,1
1806,626,Press Secretary,14241621,0.8065,1.0,1.0,0.75,0.6,0.36,1
1806,1843,Press Secretary,53640713,0.8065,1.0,1.0,0.75,0.6,0.36,1
1811,182,Negotiator,34317538,0.4660958904109589,0.0,1.0,1.0,0.5,0.273972602739726,0
1811,2300,Negotiator,25923361,0.4558219178082192,0.0,1.0,1.0,0.5,0.2054794520547945,0
1811,290,Negotiator,51639418,0.4537671232876712,0.0,1.0,1.0,0.5,0.1917808219178082,0
1811,958,Negotiator,55712978,0.4517123287671233,0.0,1.0,1.0,0.5,0.1780821917808219,0
1811,81,Negotiator,24508725,0.44503424657534246,0.0,1.0,0.75,0.5,0.3835616438356164,0
1811,1238,Negotiator,26341987,0.4429794520547945,0.0,1.0,0.75,0.5,0.3698630136986301,0
1811,681,Negotiator,93988900,0.4388698630136986,0.0,1.0,0.75,0.5,0.3424657534246575,0
1811,988,Negotiator,27710853,0.4388698630136986,0.0,1.0,0.75,0.5,0.3424657534246575,0
1811,1640,Negotiator,17714174,0.4388698630136986,0.0,1.0,0.75,0.5,0.3424657534246575,0
1811,2077,Negotiator,36107065,0.43681506849315066,0.0,1.0,0.75,0.5,0.3287671232876712,0
1824,1830,Accountant,21338490,0.49517326732673267,0.0,1.0,0.75,1.0,0.21782178217821782,0
1824,1914,Accountant,26975573,0.48830445544554457,0.0,1.0,0.75,0.875,0.297029702970297,0
1824,1915,Accountant,28298773,0.4853341584158416,0.0,1.0,0.75,0.875,0.27722772277227725,0
1824,1843,Accountant,53640713,0.47995049504950493,0.0,1.0,0.75,0.75,0.36633663366336633,0
1824,1515,Accountant,81677620,0.4754950495049505,0.0,1.0,0.75,0.75,0.33663366336633666,0
1824,1561,Accountant,66741193,0.4749381188118812,0.0,1.0,0.75,0.875,0.2079207920792079,0
1824,1536,Accountant,15011085,0.4695544554455445,0.0,1.0,0.75,0.75,0.297029702970297,0
1824,1912,Accountant,17306905,0.46806930693069304,0.0,1.0,0.5,1.0,0.2871287128712871,0
1824,1887,Accountant,12065211,0.46509900990099007,0.0,1.0,0.75,0.75,0.26732673267326734,0
1824,1541,Accountant,14181049,0.4636138613861386,0.0,1.0,0.75,0.75,0.25742574257425743,0
1826,1541,Senior Financial Officer/ Senior Accountant,14181049,0.8186170212765957,1.0,1.0,0.75,0.75,0.2907801418439716,1
1826,2373,Senior Financial Officer/ Senior Accountant,29221006,0.80625,1.0,1.0,0.75,0.625,0.3333333333333333,1
1837,1224,Customer Relations Manager/ Representative in Armenia,26167298,0.5027061855670103,0.0,1.0,0.75,1.0,0.26804123711340205,0
1837,250,Customer Relations Manager/ Representative in Armenia,32959732,0.49652061855670104,0.0,1.0,0.75,1.0,0.2268041237113402,0
1837,570,Customer Relations Manager/ Representative in Armenia,29208172,0.49188144329896905,0.0,1.0,0.75,1.0,0.1958762886597938,0
1837,581,Customer Relations Manager/ Representative in Armenia,15423153,0.47579896907216496,0.0,1.0,0.75,0.8,0.28865979381443296,0
1837,737,Customer Relations Manager/ Representative in Armenia,15680735,0.47579896907216496,0.0,1.0,0.75,0.8,0.28865979381443296,0
1837,2134,Customer Relations Manager/ Representative in Armenia,33072201,0.47425257731958764,0.0,1.0,0.75,0.8,0.27835051546391754,0
1837,638,Customer Relations Manager/ Representative in Armenia,22765255,0.47115979381443296,0.0,1.0,0.75,0.8,0.25773195876288657,0
1837,1188,Customer Relations Manager/ Representative in Armenia,13313917,0.47115979381443296,0.0,1.0,0.75,0.8,0.25773195876288657,0
1837,676,Customer Relations Manager/ Representative in Armenia,95382114,0.46961340206185564,0.0,1.0,0.75,0.8,0.24742268041237114,0
1837,2196,Customer Relations Manager/ Representative in Armenia,35483925,0.46806701030927833,0.0,1.0,0.75,0.8,0.23711340206185566,0
1841,182,Sales Advisor,34317538,0.8168269230769231,1.0,1.0,1.0,0.5,0.27884615384615385,1
1849,182,Website Moderator,34317538,0.8255434782608695,1.0,1.0,1.0,0.5,0.33695652173913043,1
1849,2300,Website Moderator,25923361,0.8059782608695651,1.0,1.0,1.0,0.5,0.20652173913043478,1
1853,81,Resource/ Software Development Director,24508725,0.8455681818181818,1.0,1.0,0.75,0.8,0.42045454545454547,1
1853,2,Resource/ Software Development Director,33176873,0.8452272727272727,1.0,1.0,0.75,0.9,0.3181818181818182,1
1853,22,Resource/ Software Development Director,25676643,0.8396022727272727,1.0,1.0,0.75,0.8,0.3806818181818182,1
1853,52,Resource/ Software Development Director,72231872,0.8285227272727272,1.0,1.0,0.75,0.8,0.3068181818181818,1
1853,101,Resource/ Software Development Director,28175164,0.8184090909090909,1.0,0.9,0.75,0.9,0.2727272727272727,1
1853,33,Resource/ Software Development Director,57667857,0.8176136363636364,1.0,1.0,0.5,1.0,0.2840909090909091,1
1853,46,Resource/ Software Development Director,34554248,0.8148863636363636,1.0,1.0,0.75,0.8,0.2159090909090909,1
1853,92,Resource/ Software Development Director,23510685,0.8140340909090908,1.0,1.0,0.75,0.8,0.21022727272727273,1
1853,87,Resource/ Software Development Director,19179079,0.8114772727272727,1.0,1.0,0.5,0.8,0.4431818181818182,1
1853,27,Resource/ Software Development Director,29297973,0.807215909090909,1.0,1.0,0.75,0.8,0.16477272727272727,1
1854,1224,Medical Representative in Armenia,26167298,0.5013235294117647,0.0,1.0,0.75,1.0,0.25882352941176473,0
1854,570,Medical Representative in Armenia,29208172,0.49779411764705883,0.0,1.0,0.75,1.0,0.23529411764705882,0
1854,250,Medical Representative in Armenia,32959732,0.4925,0.0,1.0,0.75,1.0,0.2,0
1854,581,Medical Representative in Armenia,15423153,0.4677941176470588,0.0,1.0,0.75,0.8,0.23529411764705882,0
1854,2134,Medical Representative in Armenia,33072201,0.4677941176470588,0.0,1.0,0.75,0.8,0.23529411764705882,0
1854,1188,Medical Representative in Armenia,13313917,0.46602941176470586,0.0,1.0,0.75,0.8,0.2235294117647059,0
1854,638,Medical Representative in Armenia,22765255,0.4642647058823529,0.0,1.0,0.75,0.8,0.21176470588235294,0
1854,737,Medical Representative in Armenia,15680735,0.4642647058823529,0.0,1.0,0.75,0.8,0.21176470588235294,0
1854,650,Medical Representative in Armenia,27375577,0.4625,0.0,1.0,0.75,0.8,0.2,0
1854,2341,Medical Representative in Armenia,27715131,0.4625,0.0,1.0,0.75,0.8,0.2,0
